step,ux,uy
48218,0.0356128,-0.0272054
48219,0.0356191,-0.0272061
48220,0.0356254,-0.0272067
48221,0.0356316,-0.0272073
48222,0.0356377,-0.0272077
48223,0.0356437,-0.027208
48224,0.0356497,-0.0272083
48225,0.0356555,-0.0272084
48226,0.0356613,-0.0272085
48227,0.035667,-0.0272084
48228,0.0356727,-0.0272083
48229,0.0356782,-0.0272081
48230,0.0356837,-0.0272077
48231,0.0356891,-0.0272073
48232,0.0356944,-0.0272067
48233,0.0356996,-0.0272061
48234,0.0357048,-0.0272053
48235,0.0357098,-0.0272044
48236,0.0357148,-0.0272035
48237,0.0357197,-0.0272024
48238,0.0357245,-0.0272012
48239,0.0357293,-0.0271999
48240,0.0357339,-0.0271985
48241,0.0357385,-0.027197
48242,0.035743,-0.0271953
48243,0.0357474,-0.0271936
48244,0.0357517,-0.0271917
48245,0.0357559,-0.0271897
48246,0.0357601,-0.0271876
48247,0.0357642,-0.0271854
48248,0.0357681,-0.027183
48249,0.0357721,-0.0271806
48250,0.0357759,-0.027178
48251,0.0357796,-0.0271753
48252,0.0357833,-0.0271724
48253,0.0357868,-0.0271695
48254,0.0357903,-0.0271664
48255,0.0357937,-0.0271632
48256,0.035797,-0.0271598
48257,0.0358002,-0.0271563
48258,0.0358034,-0.0271527
48259,0.0358064,-0.027149
48260,0.0358094,-0.0271451
48261,0.0358123,-0.0271411
48262,0.0358151,-0.027137
48263,0.0358178,-0.0271327
48264,0.0358204,-0.0271282
48265,0.0358229,-0.0271237
48266,0.0358253,-0.027119
48267,0.0358277,-0.0271141
48268,0.03583,-0.0271091
48269,0.0358321,-0.027104
48270,0.0358342,-0.0270987
48271,0.0358362,-0.0270933
48272,0.0358382,-0.0270877
48273,0.03584,-0.027082
48274,0.0358417,-0.0270761
48275,0.0358434,-0.0270701
48276,0.0358449,-0.0270639
48277,0.0358464,-0.0270576
48278,0.0358478,-0.0270511
48279,0.035849,-0.0270444
48280,0.0358502,-0.0270376
48281,0.0358513,-0.0270307
48282,0.0358523,-0.0270236
48283,0.0358533,-0.0270163
48284,0.0358541,-0.0270088
48285,0.0358548,-0.0270012
48286,0.0358555,-0.0269934
48287,0.035856,-0.0269855
48288,0.0358565,-0.0269774
48289,0.0358569,-0.0269691
48290,0.0358571,-0.0269607
48291,0.0358573,-0.0269521
48292,0.0358574,-0.0269433
48293,0.0358574,-0.0269343
48294,0.0358573,-0.0269252
48295,0.0358571,-0.0269158
48296,0.0358568,-0.0269063
48297,0.0358565,-0.0268967
48298,0.035856,-0.0268868
48299,0.0358554,-0.0268768
48300,0.0358548,-0.0268666
48301,0.035854,-0.0268562
48302,0.0358532,-0.0268456
48303,0.0358522,-0.0268348
48304,0.0358512,-0.0268239
48305,0.03585,-0.0268127
48306,0.0358488,-0.0268014
48307,0.0358475,-0.0267899
48308,0.035846,-0.0267781
48309,0.0358445,-0.0267662
48310,0.0358429,-0.0267541
48311,0.0358412,-0.0267418
48312,0.0358393,-0.0267293
48313,0.0358374,-0.0267166
48314,0.0358354,-0.0267037
48315,0.0358333,-0.0266906
48316,0.0358311,-0.0266773
48317,0.0358288,-0.0266638
48318,0.0358264,-0.0266501
48319,0.0358239,-0.0266362
48320,0.0358213,-0.0266221
48321,0.0358186,-0.0266077
48322,0.0358158,-0.0265932
48323,0.0358129,-0.0265784
48324,0.0358099,-0.0265635
48325,0.0358068,-0.0265483
48326,0.0358036,-0.0265329
48327,0.0358003,-0.0265173
48328,0.0357969,-0.0265015
48329,0.0357934,-0.0264854
48330,0.0357898,-0.0264692
48331,0.0357861,-0.0264527
48332,0.0357823,-0.026436
48333,0.0357784,-0.026419
48334,0.0357744,-0.0264019
48335,0.0357703,-0.0263845
48336,0.0357661,-0.0263669
48337,0.0357618,-0.0263491
48338,0.0357573,-0.026331
48339,0.0357528,-0.0263127
48340,0.0357482,-0.0262942
48341,0.0357435,-0.0262754
48342,0.0357387,-0.0262564
48343,0.0357337,-0.0262372
48344,0.0357287,-0.0262177
48345,0.0357236,-0.026198
48346,0.0357183,-0.0261781
48347,0.035713,-0.0261579
48348,0.0357075,-0.0261375
48349,0.035702,-0.0261168
48350,0.0356963,-0.0260959
48351,0.0356906,-0.0260747
48352,0.0356847,-0.0260533
48353,0.0356788,-0.0260317
48354,0.0356727,-0.0260098
48355,0.0356665,-0.0259876
48356,0.0356602,-0.0259652
48357,0.0356538,-0.0259426
48358,0.0356473,-0.0259197
48359,0.0356407,-0.0258965
48360,0.035634,-0.0258731
48361,0.0356272,-0.0258494
48362,0.0356203,-0.0258255
48363,0.0356133,-0.0258013
48364,0.0356062,-0.0257769
48365,0.0355989,-0.0257522
48366,0.0355916,-0.0257272
48367,0.0355841,-0.0257019
48368,0.0355766,-0.0256765
48369,0.0355689,-0.0256507
48370,0.0355612,-0.0256247
48371,0.0355533,-0.0255984
48372,0.0355453,-0.0255718
48373,0.0355372,-0.025545
48374,0.035529,-0.0255179
48375,0.0355207,-0.0254905
48376,0.0355123,-0.0254628
48377,0.0355038,-0.0254349
48378,0.0354952,-0.0254067
48379,0.0354864,-0.0253783
48380,0.0354776,-0.0253495
48381,0.0354686,-0.0253205
48382,0.0354596,-0.0252912
48383,0.0354504,-0.0252616
48384,0.0354411,-0.0252317
48385,0.0354318,-0.0252016
48386,0.0354223,-0.0251711
48387,0.0354127,-0.0251404
48388,0.035403,-0.0251094
48389,0.0353931,-0.0250781
48390,0.0353832,-0.0250466
48391,0.0353732,-0.0250147
48392,0.035363,-0.0249826
48393,0.0353528,-0.0249501
48394,0.0353424,-0.0249174
48395,0.035332,-0.0248844
48396,0.0353214,-0.0248511
48397,0.0353107,-0.0248175
48398,0.0352999,-0.0247836
48399,0.035289,-0.0247494
48400,0.035278,-0.0247149
48401,0.0352668,-0.0246801
48402,0.0352556,-0.024645
48403,0.0352443,-0.0246096
48404,0.0352328,-0.024574
48405,0.0352212,-0.024538
48406,0.0352096,-0.0245017
48407,0.0351978,-0.0244651
48408,0.0351859,-0.0244283
48409,0.0351739,-0.0243911
48410,0.0351618,-0.0243536
48411,0.0351496,-0.0243158
48412,0.0351373,-0.0242777
48413,0.0351248,-0.0242393
48414,0.0351123,-0.0242006
48415,0.0350996,-0.0241616
48416,0.0350868,-0.0241222
48417,0.035074,-0.0240826
48418,0.035061,-0.0240427
48419,0.0350479,-0.0240024
48420,0.0350347,-0.0239618
48421,0.0350214,-0.023921
48422,0.035008,-0.0238798
48423,0.0349944,-0.0238383
48424,0.0349808,-0.0237964
48425,0.034967,-0.0237543
48426,0.0349532,-0.0237119
48427,0.0349392,-0.0236691
48428,0.0349251,-0.023626
48429,0.034911,-0.0235826
48430,0.0348967,-0.0235389
48431,0.0348823,-0.0234949
48432,0.0348678,-0.0234506
48433,0.0348531,-0.0234059
48434,0.0348384,-0.0233609
48435,0.0348236,-0.0233156
48436,0.0348086,-0.02327
48437,0.0347936,-0.0232241
48438,0.0347784,-0.0231778
48439,0.0347631,-0.0231312
48440,0.0347478,-0.0230843
48441,0.0347323,-0.0230371
48442,0.0347167,-0.0229895
48443,0.034701,-0.0229416
48444,0.0346852,-0.0228934
48445,0.0346692,-0.0228449
48446,0.0346532,-0.022796
48447,0.0346371,-0.0227469
48448,0.0346208,-0.0226974
48449,0.0346045,-0.0226475
48450,0.034588,-0.0225974
48451,0.0345715,-0.0225469
48452,0.0345548,-0.0224961
48453,0.034538,-0.022445
48454,0.0345212,-0.0223935
48455,0.0345042,-0.0223417
48456,0.0344871,-0.0222896
48457,0.0344699,-0.0222372
48458,0.0344526,-0.0221844
48459,0.0344351,-0.0221313
48460,0.0344176,-0.0220778
48461,0.0344,-0.0220241
48462,0.0343823,-0.02197
48463,0.0343644,-0.0219156
48464,0.0343465,-0.0218608
48465,0.0343285,-0.0218057
48466,0.0343103,-0.0217503
48467,0.034292,-0.0216946
48468,0.0342737,-0.0216385
48469,0.0342552,-0.0215821
48470,0.0342367,-0.0215254
48471,0.034218,-0.0214683
48472,0.0341992,-0.0214109
48473,0.0341803,-0.0213532
48474,0.0341613,-0.0212951
48475,0.0341423,-0.0212367
48476,0.0341231,-0.021178
48477,0.0341038,-0.0211189
48478,0.0340844,-0.0210595
48479,0.0340649,-0.0209998
48480,0.0340453,-0.0209398
48481,0.0340256,-0.0208794
48482,0.0340058,-0.0208187
48483,0.0339859,-0.0207576
48484,0.0339659,-0.0206963
48485,0.0339458,-0.0206346
48486,0.0339256,-0.0205725
48487,0.0339053,-0.0205102
48488,0.0338848,-0.0204475
48489,0.0338643,-0.0203844
48490,0.0338437,-0.0203211
48491,0.033823,-0.0202574
48492,0.0338022,-0.0201933
48493,0.0337813,-0.020129
48494,0.0337603,-0.0200643
48495,0.0337392,-0.0199993
48496,0.033718,-0.0199339
48497,0.0336967,-0.0198683
48498,0.0336753,-0.0198022
48499,0.0336538,-0.0197359
48500,0.0336322,-0.0196692
48501,0.0336105,-0.0196022
48502,0.0335887,-0.0195349
48503,0.0335668,-0.0194673
48504,0.0335449,-0.0193993
48505,0.0335228,-0.019331
48506,0.0335006,-0.0192623
48507,0.0334783,-0.0191934
48508,0.033456,-0.0191241
48509,0.0334335,-0.0190545
48510,0.033411,-0.0189845
48511,0.0333883,-0.0189142
48512,0.0333656,-0.0188436
48513,0.0333428,-0.0187727
48514,0.0333198,-0.0187015
48515,0.0332968,-0.0186299
48516,0.0332737,-0.018558
48517,0.0332505,-0.0184857
48518,0.0332272,-0.0184132
48519,0.0332038,-0.0183403
48520,0.0331803,-0.0182671
48521,0.0331568,-0.0181936
48522,0.0331331,-0.0181198
48523,0.0331094,-0.0180456
48524,0.0330855,-0.0179711
48525,0.0330616,-0.0178963
48526,0.0330376,-0.0178212
48527,0.0330135,-0.0177457
48528,0.0329893,-0.01767
48529,0.032965,-0.0175939
48530,0.0329406,-0.0175175
48531,0.0329161,-0.0174407
48532,0.0328916,-0.0173637
48533,0.032867,-0.0172863
48534,0.0328422,-0.0172087
48535,0.0328174,-0.0171307
48536,0.0327925,-0.0170524
48537,0.0327676,-0.0169738
48538,0.0327425,-0.0168948
48539,0.0327173,-0.0168156
48540,0.0326921,-0.016736
48541,0.0326668,-0.0166561
48542,0.0326414,-0.016576
48543,0.0326159,-0.0164955
48544,0.0325904,-0.0164147
48545,0.0325647,-0.0163335
48546,0.032539,-0.0162521
48547,0.0325132,-0.0161704
48548,0.0324873,-0.0160883
48549,0.0324613,-0.016006
48550,0.0324353,-0.0159233
48551,0.0324091,-0.0158404
48552,0.0323829,-0.0157571
48553,0.0323566,-0.0156735
48554,0.0323303,-0.0155897
48555,0.0323038,-0.0155055
48556,0.0322773,-0.015421
48557,0.0322507,-0.0153362
48558,0.032224,-0.0152511
48559,0.0321973,-0.0151658
48560,0.0321704,-0.0150801
48561,0.0321435,-0.0149941
48562,0.0321166,-0.0149078
48563,0.0320895,-0.0148213
48564,0.0320624,-0.0147344
48565,0.0320352,-0.0146472
48566,0.0320079,-0.0145598
48567,0.0319806,-0.014472
48568,0.0319532,-0.014384
48569,0.0319257,-0.0142956
48570,0.0318981,-0.014207
48571,0.0318705,-0.0141181
48572,0.0318428,-0.0140289
48573,0.031815,-0.0139394
48574,0.0317872,-0.0138496
48575,0.0317593,-0.0137595
48576,0.0317313,-0.0136692
48577,0.0317033,-0.0135785
48578,0.0316752,-0.0134876
48579,0.031647,-0.0133964
48580,0.0316187,-0.0133049
48581,0.0315904,-0.0132131
48582,0.0315621,-0.0131211
48583,0.0315336,-0.0130288
48584,0.0315051,-0.0129362
48585,0.0314766,-0.0128433
48586,0.031448,-0.0127501
48587,0.0314193,-0.0126567
48588,0.0313905,-0.012563
48589,0.0313617,-0.012469
48590,0.0313328,-0.0123747
48591,0.0313039,-0.0122802
48592,0.0312749,-0.0121854
48593,0.0312459,-0.0120903
48594,0.0312168,-0.011995
48595,0.0311876,-0.0118994
48596,0.0311584,-0.0118035
48597,0.0311291,-0.0117074
48598,0.0310998,-0.011611
48599,0.0310704,-0.0115143
48600,0.031041,-0.0114174
48601,0.0310115,-0.0113202
48602,0.0309819,-0.0112228
48603,0.0309523,-0.0111251
48604,0.0309227,-0.0110271
48605,0.030893,-0.0109289
48606,0.0308632,-0.0108304
48607,0.0308334,-0.0107317
48608,0.0308035,-0.0106327
48609,0.0307736,-0.0105335
48610,0.0307437,-0.010434
48611,0.0307137,-0.0103343
48612,0.0306836,-0.0102343
48613,0.0306535,-0.0101341
48614,0.0306234,-0.0100336
48615,0.0305932,-0.00993292
48616,0.030563,-0.00983196
48617,0.0305327,-0.00973076
48618,0.0305024,-0.00962932
48619,0.030472,-0.00952763
48620,0.0304416,-0.00942571
48621,0.0304112,-0.00932356
48622,0.0303807,-0.00922116
48623,0.0303502,-0.00911853
48624,0.0303196,-0.00901567
48625,0.030289,-0.00891257
48626,0.0302584,-0.00880925
48627,0.0302277,-0.00870569
48628,0.030197,-0.00860191
48629,0.0301663,-0.00849789
48630,0.0301355,-0.00839366
48631,0.0301047,-0.00828919
48632,0.0300738,-0.00818451
48633,0.0300429,-0.0080796
48634,0.030012,-0.00797447
48635,0.0299811,-0.00786912
48636,0.0299501,-0.00776356
48637,0.0299191,-0.00765778
48638,0.0298881,-0.00755178
48639,0.029857,-0.00744557
48640,0.0298259,-0.00733915
48641,0.0297948,-0.00723251
48642,0.0297637,-0.00712567
48643,0.0297325,-0.00701862
48644,0.0297013,-0.00691136
48645,0.0296701,-0.00680389
48646,0.0296389,-0.00669623
48647,0.0296076,-0.00658836
48648,0.0295763,-0.00648029
48649,0.029545,-0.00637202
48650,0.0295137,-0.00626355
48651,0.0294824,-0.00615488
48652,0.029451,-0.00604602
48653,0.0294196,-0.00593697
48654,0.0293883,-0.00582773
48655,0.0293569,-0.00571829
48656,0.0293254,-0.00560867
48657,0.029294,-0.00549886
48658,0.0292626,-0.00538886
48659,0.0292311,-0.00527868
48660,0.0291996,-0.00516831
48661,0.0291682,-0.00505777
48662,0.0291367,-0.00494705
48663,0.0291052,-0.00483614
48664,0.0290737,-0.00472507
48665,0.0290422,-0.00461381
48666,0.0290107,-0.00450239
48667,0.0289792,-0.00439079
48668,0.0289476,-0.00427903
48669,0.0289161,-0.00416709
48670,0.0288846,-0.00405499
48671,0.0288531,-0.00394273
48672,0.0288215,-0.0038303
48673,0.02879,-0.00371771
48674,0.0287585,-0.00360496
48675,0.028727,-0.00349206
48676,0.0286954,-0.00337899
48677,0.0286639,-0.00326578
48678,0.0286324,-0.00315241
48679,0.0286009,-0.00303889
48680,0.0285694,-0.00292522
48681,0.0285379,-0.00281141
48682,0.0285065,-0.00269745
48683,0.028475,-0.00258334
48684,0.0284435,-0.0024691
48685,0.0284121,-0.00235471
48686,0.0283807,-0.00224019
48687,0.0283493,-0.00212553
48688,0.0283179,-0.00201074
48689,0.0282865,-0.00189582
48690,0.0282551,-0.00178076
48691,0.0282238,-0.00166558
48692,0.0281924,-0.00155027
48693,0.0281611,-0.00143483
48694,0.0281299,-0.00131928
48695,0.0280986,-0.0012036
48696,0.0280674,-0.0010878
48697,0.0280361,-0.000971893
48698,0.028005,-0.000855866
48699,0.0279738,-0.000739727
48700,0.0279427,-0.000623477
48701,0.0279116,-0.000507119
48702,0.0278805,-0.000390654
48703,0.0278495,-0.000274085
48704,0.0278185,-0.000157414
48705,0.0277875,-4.06427e-05
48706,0.0277565,7.62265e-05
48707,0.0277256,0.000193192
48708,0.0276948,0.00031025
48709,0.027664,0.000427401
48710,0.0276332,0.00054464
48711,0.0276024,0.000661967
48712,0.0275717,0.000779379
48713,0.0275411,0.000896874
48714,0.0275104,0.00101445
48715,0.0274799,0.0011321
48716,0.0274493,0.00124983
48717,0.0274189,0.00136764
48718,0.0273884,0.00148551
48719,0.0273581,0.00160345
48720,0.0273277,0.00172147
48721,0.0272974,0.00183954
48722,0.0272672,0.00195768
48723,0.0272371,0.00207588
48724,0.0272069,0.00219413
48725,0.0271769,0.00231244
48726,0.0271469,0.00243081
48727,0.027117,0.00254922
48728,0.0270871,0.00266768
48729,0.0270573,0.00278619
48730,0.0270275,0.00290474
48731,0.0269978,0.00302333
48732,0.0269682,0.00314196
48733,0.0269387,0.00326062
48734,0.0269092,0.00337932
48735,0.0268798,0.00349804
48736,0.0268504,0.0036168
48737,0.0268212,0.00373558
48738,0.026792,0.00385438
48739,0.0267629,0.00397321
48740,0.0267338,0.00409205
48741,0.0267048,0.0042109
48742,0.026676,0.00432977
48743,0.0266472,0.00444865
48744,0.0266184,0.00456753
48745,0.0265898,0.00468642
48746,0.0265612,0.00480531
48747,0.0265328,0.0049242
48748,0.0265044,0.00504308
48749,0.0264761,0.00516196
48750,0.0264479,0.00528083
48751,0.0264198,0.00539969
48752,0.0263917,0.00551853
48753,0.0263638,0.00563735
48754,0.026336,0.00575615
48755,0.0263082,0.00587493
48756,0.0262806,0.00599368
48757,0.0262531,0.00611241
48758,0.0262256,0.0062311
48759,0.0261983,0.00634975
48760,0.026171,0.00646837
48761,0.0261439,0.00658694
48762,0.0261169,0.00670548
48763,0.02609,0.00682396
48764,0.0260632,0.00694239
48765,0.0260365,0.00706078
48766,0.0260099,0.0071791
48767,0.0259834,0.00729737
48768,0.0259571,0.00741557
48769,0.0259308,0.00753371
48770,0.0259047,0.00765178
48771,0.0258787,0.00776978
48772,0.0258528,0.0078877
48773,0.0258271,0.00800554
48774,0.0258015,0.00812331
48775,0.025776,0.00824099
48776,0.0257506,0.00835858
48777,0.0257253,0.00847608
48778,0.0257002,0.00859349
48779,0.0256752,0.0087108
48780,0.0256503,0.00882801
48781,0.0256256,0.00894511
48782,0.025601,0.00906211
48783,0.0255766,0.009179
48784,0.0255523,0.00929577
48785,0.0255281,0.00941243
48786,0.0255041,0.00952896
48787,0.0254802,0.00964538
48788,0.0254564,0.00976166
48789,0.0254328,0.00987782
48790,0.0254094,0.00999384
48791,0.0253861,0.0101097
48792,0.0253629,0.0102255
48793,0.0253399,0.0103411
48794,0.0253171,0.0104565
48795,0.0252944,0.0105718
48796,0.0252719,0.0106869
48797,0.0252495,0.0108019
48798,0.0252273,0.0109167
48799,0.0252052,0.0110314
48800,0.0251833,0.0111459
48801,0.0251616,0.0112602
48802,0.0251401,0.0113743
48803,0.0251187,0.0114883
48804,0.0250974,0.011602
48805,0.0250764,0.0117156
48806,0.0250555,0.011829
48807,0.0250348,0.0119422
48808,0.0250143,0.0120552
48809,0.0249939,0.012168
48810,0.0249738,0.0122806
48811,0.0249538,0.012393
48812,0.024934,0.0125051
48813,0.0249143,0.0126171
48814,0.0248949,0.0127288
48815,0.0248756,0.0128403
48816,0.0248566,0.0129516
48817,0.0248377,0.0130626
48818,0.024819,0.0131734
48819,0.0248005,0.013284
48820,0.0247822,0.0133943
48821,0.0247641,0.0135044
48822,0.0247462,0.0136142
48823,0.0247285,0.0137237
48824,0.024711,0.013833
48825,0.0246937,0.0139421
48826,0.0246766,0.0140508
48827,0.0246597,0.0141593
48828,0.024643,0.0142675
48829,0.0246265,0.0143755
48830,0.0246103,0.0144831
48831,0.0245942,0.0145905
48832,0.0245784,0.0146976
48833,0.0245627,0.0148043
48834,0.0245473,0.0149108
48835,0.0245321,0.015017
48836,0.0245172,0.0151229
48837,0.0245024,0.0152284
48838,0.0244879,0.0153336
48839,0.0244736,0.0154386
48840,0.0244595,0.0155432
48841,0.0244456,0.0156474
48842,0.024432,0.0157514
48843,0.0244186,0.015855
48844,0.0244055,0.0159582
48845,0.0243925,0.0160611
48846,0.0243798,0.0161637
48847,0.0243674,0.0162659
48848,0.0243552,0.0163678
48849,0.0243432,0.0164693
48850,0.0243315,0.0165704
48851,0.02432,0.0166712
48852,0.0243087,0.0167716
48853,0.0242977,0.0168716
48854,0.0242869,0.0169712
48855,0.0242764,0.0170705
48856,0.0242662,0.0171693
48857,0.0242562,0.0172678
48858,0.0242464,0.0173659
48859,0.0242369,0.0174636
48860,0.0242276,0.0175608
48861,0.0242187,0.0176577
48862,0.0242099,0.0177541
48863,0.0242015,0.0178502
48864,0.0241932,0.0179458
48865,0.0241853,0.018041
48866,0.0241776,0.0181357
48867,0.0241702,0.0182301
48868,0.024163,0.018324
48869,0.0241562,0.0184174
48870,0.0241495,0.0185104
48871,0.0241432,0.018603
48872,0.0241371,0.0186951
48873,0.0241313,0.0187868
48874,0.0241258,0.0188779
48875,0.0241205,0.0189687
48876,0.0241156,0.019059
48877,0.0241109,0.0191488
48878,0.0241064,0.0192381
48879,0.0241023,0.0193269
48880,0.0240985,0.0194153
48881,0.0240949,0.0195032
48882,0.0240916,0.0195906
48883,0.0240886,0.0196775
48884,0.0240859,0.0197639
48885,0.0240834,0.0198498
48886,0.0240813,0.0199352
48887,0.0240794,0.0200201
48888,0.0240779,0.0201045
48889,0.0240766,0.0201884
48890,0.0240756,0.0202718
48891,0.0240749,0.0203546
48892,0.0240745,0.0204369
48893,0.0240744,0.0205187
48894,0.0240746,0.0206
48895,0.0240751,0.0206807
48896,0.0240759,0.0207609
48897,0.024077,0.0208406
48898,0.0240784,0.0209197
48899,0.0240801,0.0209983
48900,0.0240821,0.0210764
48901,0.0240844,0.0211538
48902,0.024087,0.0212308
48903,0.0240898,0.0213072
48904,0.024093,0.021383
48905,0.0240965,0.0214582
48906,0.0241003,0.0215329
48907,0.0241045,0.0216071
48908,0.0241089,0.0216806
48909,0.0241136,0.0217536
48910,0.0241186,0.0218261
48911,0.024124,0.0218979
48912,0.0241296,0.0219692
48913,0.0241355,0.0220399
48914,0.0241418,0.02211
48915,0.0241484,0.0221795
48916,0.0241552,0.0222484
48917,0.0241624,0.0223168
48918,0.0241699,0.0223845
48919,0.0241777,0.0224517
48920,0.0241858,0.0225183
48921,0.0241942,0.0225843
48922,0.024203,0.0226497
48923,0.024212,0.0227144
48924,0.0242213,0.0227786
48925,0.024231,0.0228422
48926,0.024241,0.0229052
48927,0.0242512,0.0229676
48928,0.0242618,0.0230293
48929,0.0242727,0.0230905
48930,0.0242839,0.023151
48931,0.0242954,0.023211
48932,0.0243072,0.0232703
48933,0.0243194,0.023329
48934,0.0243318,0.0233872
48935,0.0243445,0.0234447
48936,0.0243576,0.0235016
48937,0.0243709,0.0235578
48938,0.0243846,0.0236135
48939,0.0243985,0.0236685
48940,0.0244128,0.023723
48941,0.0244274,0.0237768
48942,0.0244423,0.02383
48943,0.0244574,0.0238826
48944,0.0244729,0.0239346
48945,0.0244887,0.0239859
48946,0.0245048,0.0240367
48947,0.0245211,0.0240868
48948,0.0245378,0.0241363
48949,0.0245548,0.0241852
48950,0.0245721,0.0242335
48951,0.0245896,0.0242812
48952,0.0246075,0.0243282
48953,0.0246256,0.0243747
48954,0.0246441,0.0244205
48955,0.0246628,0.0244657
48956,0.0246818,0.0245104
48957,0.0247011,0.0245544
48958,0.0247207,0.0245978
48959,0.0247406,0.0246406
48960,0.0247608,0.0246828
48961,0.0247812,0.0247244
48962,0.024802,0.0247654
48963,0.024823,0.0248058
48964,0.0248443,0.0248456
48965,0.0248658,0.0248848
48966,0.0248877,0.0249234
48967,0.0249098,0.0249614
48968,0.0249322,0.0249988
48969,0.0249548,0.0250356
48970,0.0249778,0.0250719
48971,0.025001,0.0251075
48972,0.0250244,0.0251426
48973,0.0250481,0.0251771
48974,0.0250721,0.0252111
48975,0.0250964,0.0252444
48976,0.0251208,0.0252772
48977,0.0251456,0.0253094
48978,0.0251706,0.0253411
48979,0.0251958,0.0253721
48980,0.0252213,0.0254027
48981,0.0252471,0.0254326
48982,0.0252731,0.025462
48983,0.0252993,0.0254909
48984,0.0253258,0.0255192
48985,0.0253525,0.025547
48986,0.0253794,0.0255742
48987,0.0254066,0.0256009
48988,0.025434,0.025627
48989,0.0254616,0.0256527
48990,0.0254895,0.0256778
48991,0.0255176,0.0257023
48992,0.0255459,0.0257264
48993,0.0255744,0.0257499
48994,0.0256031,0.025773
48995,0.025632,0.0257955
48996,0.0256612,0.0258175
48997,0.0256906,0.025839
48998,0.0257201,0.02586
48999,0.0257499,0.0258806
49000,0.0257798,0.0259006
49001,0.02581,0.0259202
49002,0.0258404,0.0259393
49003,0.0258709,0.0259579
49004,0.0259016,0.025976
49005,0.0259325,0.0259937
49006,0.0259636,0.0260109
49007,0.0259949,0.0260277
